,rmse_pred,mae_pred,rmse_corr,mae_corr
0,0.7573162395552338,0.5538761527921102,1.1139891236279242,0.995896877385306
1,0.7559169598059132,0.5452621630361756,1.6641684364556084,1.5410528251142281
2,0.7498515655515501,0.5363381020874891,1.4894455034284966,1.368650511788518
3,0.7414537893017389,0.5279060410841897,1.2299737124253913,1.1150012481490597
4,0.7359264128129306,0.5211378015309366,1.2473708394217042,1.133854686450788
5,0.7290322777240701,0.5164399419690042,1.0891121349662776,0.9791803735525257
6,0.7269365357700486,0.5131512772355216,1.0419249235085282,0.9337863778175456
7,0.7239215601664407,0.509965146974263,0.8036939340865413,0.6962252092836629
8,0.7218268570391486,0.5095819043585043,0.8306790790413376,0.7247387523230535
9,0.7204266759761576,0.5086772047130982,0.7063024183537737,0.5784079132307606
10,0.7202250734003862,0.5082780155766443,0.7603740015186768,0.5175867888000691
11,0.7192859912487376,0.5070478046772793,1.026254968282207,0.7848816559838201
12,0.7182300089591258,0.5056285880153188,1.1071299965348844,0.8823630378174114
13,0.7186888218959456,0.5049365495404118,0.9294101102339528,0.6704647956502845
14,0.7217994031684782,0.5041299900526054,1.0045075124864693,0.7588398156531881
15,0.7217530264742303,0.5032851185242087,1.1841359189411655,0.9731283139183595
16,0.7207586274465334,0.5030504278400173,1.2024121270271542,0.9942504452087261
17,0.7164353861471031,0.503299954729443,1.0403580007515818,0.8018727709589479
18,0.7147295914287559,0.5028108909033224,1.4868660358755796,1.3193660413601807
19,0.713352366672079,0.5021486856208914,1.2846083194797868,1.0905536796396467
20,0.7087747387560827,0.5010985097532187,1.23659556573414,1.0361058500918874
21,0.7056594866961439,0.500559455065156,1.1920744220279824,0.9848327250787344
22,0.7053811912190643,0.49940958095594357,1.1932103240473504,0.9865622217537023
23,0.7051231381814006,0.4992734738679093,1.1381986033158296,0.9216359187044922
24,0.7063815672014914,0.49886078610044227,1.1328076583768778,0.9146673281229196
25,0.7058086178982186,0.49735175977909013,1.1348765329612978,0.9181282596642029
26,0.7007942639973223,0.4950563831497406,1.0809542417953408,0.8558930310099958
27,0.698657801960451,0.49306543008773623,1.041758615619965,0.8097204251035033
28,0.6952590556406582,0.48989760793984516,1.02699201602034,0.7944329296021134
29,0.6907418426813472,0.48662911261828123,1.0019395736505388,0.7667645227944835
30,0.6972595744617903,0.48839757711134024,0.9688519550565856,0.7227823142629353
31,0.6956208309255199,0.48683542267000557,0.9481738659924958,0.6984645495504129
32,0.6965846305328549,0.48563227447792007,0.912152359601927,0.6560187715604404
33,0.6960153109235854,0.48481979651511564,0.8971303827664755,0.6394627370426409
34,0.692947454953143,0.48381336958989135,0.8577182747620992,0.5957100952702874
35,0.6921775303033326,0.48363560472965533,0.8384590570420658,0.5750228691824824
36,0.6935140776207738,0.4830336145075092,0.8218282726274437,0.5569342968062335
37,0.6926448968138449,0.482759194459589,0.8021755275987157,0.5371934556212468
38,0.6879201877276336,0.4812682249737583,0.7742973166163349,0.513479583904804
39,0.6883380857242799,0.48013253029860364,0.7601805030783725,0.5021363259684986
40,0.6861065024629713,0.47925914897670524,0.7435592500217155,0.4907639879909807
41,0.6854178607489471,0.4781744766152832,0.7321458957391387,0.48449604876088453
42,0.685051995016456,0.4768336481663544,0.7233690185251077,0.47974453136800643
43,0.6825678491326962,0.4757443748645192,0.7127397391704411,0.4757153575076208
44,0.677707156359175,0.4743558819938726,0.6998723972460511,0.47152007511439303
45,0.6764764073170156,0.474112721039663,0.6919722808466355,0.470535408654299
46,0.6723531155100044,0.4731095194578185,0.6832264314433419,0.46915918662661205
47,0.6727987594190473,0.4738769758872609,0.6800494757953066,0.47071013021198627
48,0.6750705006184461,0.47412142272862645,0.6797498197157535,0.47203797195748887
49,0.6728215781552214,0.4722685375275549,0.6748312163132968,0.4712975636672645
50,0.6742462004334702,0.47403630368831273,0.6743722075443047,0.47396886170439173
51,0.6716416658288297,0.4712900241832149,0.670065354085356,0.4722126827744199
52,0.6678462635597633,0.47010787782647806,0.6652676242949795,0.4722013792979171
53,0.6698338315307059,0.46960278135863187,0.6661087520943149,0.47243486495947623
54,0.6702550260268942,0.4690786008403523,0.6658261012869021,0.4729524176011211
55,0.6713210134425457,0.46979237125489115,0.6663380693093125,0.4743278965881746
56,0.6686377014415353,0.47044994084695413,0.663995606642857,0.4760897084429804
57,0.6712877217244559,0.47166175461807336,0.6660271435272683,0.4775177759194463
58,0.6743640659099368,0.47251454899199763,0.668683334437784,0.4785939447648715
59,0.6747050557537773,0.47331535811258074,0.6691646641956545,0.47975188184133816
60,0.6753853031427952,0.4744926013778601,0.669971206902606,0.481032996677075
61,0.6765598469928417,0.4738229183231038,0.6709003019248808,0.4799650335219222
62,0.6784655157093636,0.47644915066042187,0.6732230707569498,0.4828242724686445
63,0.681002463716786,0.4768339653391741,0.675500562183407,0.4827193363818856
64,0.6794335675365875,0.47649425507172055,0.6745803896187458,0.4825956180838236
65,0.6833844183636283,0.4780076712990008,0.6781074344359636,0.4832996501230104
66,0.6899101007617247,0.481061872256283,0.6840841825659681,0.4854209407331268
67,0.690851351343759,0.4819472864287451,0.6853760566482736,0.4862189815099746
68,0.6938200240361582,0.4836749130734526,0.6884395014006662,0.4877325932698854
69,0.6918295132998211,0.48562516675036704,0.6874101619073927,0.48988050350386453
70,0.691182639791316,0.48969643392934986,0.6878106582956635,0.4943151913908014
71,0.6966044940564977,0.4919033478270337,0.6932841700745527,0.49606414551904376
72,0.7023672666379273,0.4951321651815088,0.699161715342013,0.49891832335256514
73,0.7052605619220431,0.49734515603687474,0.7021566797070391,0.5005303717825751
74,0.7083023977365801,0.5006300626575523,0.7055625638785271,0.503516917484031
75,0.7111441347313914,0.5031899579140668,0.7086287011636982,0.5057385238638662
76,0.7161182589119331,0.5039375822198855,0.7135790332307954,0.5060116917060129
77,0.7164884030452746,0.5055549023586361,0.7143061820850779,0.5074296440012583
78,0.7185534528392026,0.5056834756433497,0.7164891861087193,0.5073180494163816
79,0.7200235771378873,0.5062450167579645,0.7181490130979309,0.5076522925672846
80,0.7239677442110564,0.5062809201581892,0.722098150162444,0.5073215608974302
81,0.7210114152893006,0.5083812238134493,0.7195111429031574,0.5094354137530281
82,0.7157062661434413,0.5076813314251166,0.714584806596792,0.5087256910664786
83,0.713863278845093,0.5076354918293604,0.7129464659890281,0.5085269039104723
84,0.7144106789388089,0.508744491981778,0.7136452995697915,0.5094427317407003
85,0.7182389767728805,0.5107888637798456,0.7175827528308247,0.5112925982909862
86,0.7242315261047215,0.5148162963436209,0.7236762672821397,0.5151902958534021
87,0.7310846786993226,0.520120884029308,0.7306490773663794,0.5203913453396473
88,0.7352221484216188,0.5240752041503591,0.7349321497797777,0.5242866334676006
89,0.7412827128936352,0.5294147311889887,0.7411067094491256,0.5295503556344978
90,0.7521150487517718,0.5369793485716402,0.7520237595255687,0.5370441896623752
91,0.76138867399156,0.5464778150520767,0.7613818846122253,0.546483017940658
92,0.7736772948014489,0.5573441269156885,0.7737366485731225,0.5572973902843359
93,0.7853279433276457,0.569624937283215,0.7854356186853687,0.5695231527089148
94,0.7980859990275728,0.5803084930824829,0.7982328583446674,0.5801651392369693
95,0.8084792322691752,0.5909394147357969,0.8086458035609269,0.5907409962855087
