,rmse_pred,mae_pred,rmse_corr,mae_corr
0,0.495425747221577,0.36511153904041993,1.2201554145539775,1.1167359031095003
1,0.48974188488015774,0.362986888118852,1.1166399054008134,1.0055895639893537
2,0.4853965874210817,0.3584630501966476,1.142944616321464,1.0362890560301856
3,0.4849481021385759,0.35692137385842665,1.1187672721024071,1.0101096179629672
4,0.4801360945678525,0.35483676815590304,1.101557689478587,0.9929779826577695
5,0.4789229928039696,0.3534973389652791,1.1792494660096502,1.0783212112278981
6,0.4770745569300256,0.35181220760067966,1.0358324355029207,0.9220941395502139
7,0.4737201178819895,0.3524434265148427,0.8702745590597496,0.7395865390540906
8,0.4722031605561978,0.35283370979616807,0.8467240412125656,0.7135257292892327
9,0.4726491049462191,0.3541425659095237,0.8916138781983539,0.76310124653277
10,0.4722720716576082,0.3580135839848762,0.8771144819653386,0.7472390911171082
11,0.47466985139240525,0.35972920833689925,0.8636752058595546,0.7304297106123927
12,0.47624187572992793,0.36356171672368837,0.7978546440609571,0.6569048379802793
13,0.4782315532859528,0.363063164178095,0.6964663925433336,0.541211801928706
14,0.4803827383332657,0.365442291639458,0.6651920829662719,0.5055567383344516
15,0.4833334937405536,0.37261588337318496,0.6555351455696452,0.49685701977005897
16,0.48733164694718034,0.37341069977967656,0.5940732097939344,0.4305431336363034
17,0.4903579583119794,0.37599314797310035,0.5557143627510881,0.3981876338957731
18,0.49453423803440666,0.3796945214374531,0.49247069133066723,0.3720139571336488
19,0.4985600052239301,0.38174804847200944,0.5590467618226993,0.4667194609469849
20,0.5010668104408508,0.3827439597340215,0.5727571584198312,0.48108805119486175
21,0.5025499517544817,0.3861407394653428,0.5808084852444512,0.4888255122984852
22,0.5044704712854174,0.38539098323842214,0.5761602372034871,0.4831262938829971
23,0.5046906155468683,0.3890660555114178,0.5931282973346188,0.5008770028701227
24,0.5050923860990025,0.3884443988713496,0.5851884993638724,0.49203811148221477
25,0.5067115521903905,0.3886193393451845,0.5789795741053178,0.48483736841525854
26,0.505914917411354,0.390578191984446,0.5830331712389891,0.4897684966326191
27,0.5066643421605185,0.3899035489749446,0.5750368071069166,0.48121171045797917
28,0.5040597534547974,0.3890442626706107,0.5683968850436991,0.4744499501371394
29,0.5038717780257851,0.38914504119858045,0.5616451331307452,0.4669597713071002
30,0.5031974801574264,0.3866142580871294,0.5532531537056758,0.45723972513660216
31,0.5033138062422368,0.3856441149166888,0.5441527237705095,0.4462763671195221
32,0.5034201447764295,0.38571333917619377,0.541408598716801,0.4424741255311031
33,0.504247223159348,0.3839982012562338,0.5338193434387635,0.4323936491884428
34,0.5028083294485889,0.3831658698587795,0.5252337805827437,0.42160649760723445
35,0.5030707445606544,0.383349543368612,0.5192950010585955,0.412863305148206
36,0.5037497742662874,0.3838535138228836,0.5133658867101623,0.4037551914576512
37,0.5048590494762584,0.384579913743849,0.5108638876873951,0.39869446001492204
38,0.5074105542510938,0.3851399029659645,0.5114900463476678,0.39677368474241875
39,0.5065308937081733,0.3865326152718083,0.511137940231063,0.39745608643596075
40,0.5097251417543442,0.38689989159640775,0.512359329650696,0.3953693086570355
41,0.5106924222288,0.3888948552694018,0.5130503601988818,0.3962320345119743
42,0.5128129355357577,0.390467929328445,0.5146407938812454,0.39664143882748887
43,0.5136450318837419,0.3926598539420621,0.515352142639171,0.3979308679313393
44,0.5141866151112765,0.39642638302376426,0.5163265487408505,0.40143436094373836
45,0.5157764416981903,0.39680155770055997,0.5173493786727587,0.400969238113993
46,0.5167517081261312,0.3972793486644556,0.5180770781540005,0.40100967999205095
47,0.5176602968884301,0.40024036586365913,0.5191970529754037,0.4039771151297774
48,0.5188504541664649,0.4018124667869172,0.520195040679511,0.40505245604490847
49,0.5199890047851282,0.4050095940614982,0.5216475558996667,0.4084456019059742
50,0.5239031589502999,0.4063912717148426,0.5252345837097862,0.4095106802002128
51,0.5253157830343471,0.4116562205273964,0.5272370350155087,0.41529329536781345
52,0.5292901597645815,0.41681829839193324,0.5316963575829766,0.42100564558736814
53,0.5312141675822093,0.41665335420326505,0.5334672792079556,0.420856388879687
54,0.5368707458684779,0.4233672650229215,0.5396995006711514,0.42818773176729524
55,0.5387923340801367,0.42388931518443956,0.5414296470707373,0.4284969406242958
56,0.5428338203762347,0.427977390740973,0.5456494546992844,0.43260166635756625
57,0.5472065080763229,0.43150244259319476,0.5500356976102954,0.4361039460560838
58,0.5499680188933076,0.4340489795476029,0.5529275463576389,0.4387221556596033
59,0.5531510891039843,0.43550420191041006,0.5558810480498005,0.4398770264098503
60,0.5558495693812612,0.43871398298576414,0.5586807408301759,0.4429726618663797
61,0.5564640470842076,0.43690065189514665,0.5588195414762864,0.44072486327591803
62,0.5553523029543975,0.4375329015601718,0.5577473953128397,0.4412470170715561
63,0.5577989793899961,0.4390895134678642,0.5599709000359798,0.44255572657891895
64,0.5579723066949985,0.44043394792168106,0.5601727977320361,0.4438773481461822
65,0.558780346300644,0.4413441953767543,0.5608958135361702,0.4446820274484823
66,0.5569706978075626,0.43828070954265475,0.5587770521697009,0.44133638822034454
67,0.5567540040557223,0.43797334155777007,0.5583834440798388,0.44076909439482587
68,0.5559504377801407,0.4360801397761006,0.5573064227513995,0.43850038697335075
69,0.5575599501931141,0.4396179759008192,0.5590106803259994,0.44199820349153407
70,0.5620839488300643,0.4424383088256618,0.5633577649357309,0.44462273859557455
71,0.5648967560497316,0.44601864695161564,0.5661885821859826,0.4480787950550803
72,0.5686872243967828,0.4500414687245015,0.5699470986384337,0.45198716303990694
73,0.5714736446584054,0.4536179430533403,0.5727497937810504,0.45548120508458634
74,0.5717245242612725,0.45189429398623865,0.5728174574484381,0.45358462202310607
75,0.5758268763192589,0.45542920381610114,0.5768488401440719,0.45698382890014677
76,0.5789202475271299,0.45983687605546286,0.5799543207872939,0.4613496621626994
77,0.5816743690549653,0.46230162074594566,0.5826246294593168,0.4637212429191288
78,0.5880928892902116,0.47261557421767814,0.589162831660166,0.4740558445495759
79,0.592037994175279,0.4788563063070935,0.5931173980815467,0.4802334665462238
80,0.594716615636198,0.4830091611462163,0.5957665821184511,0.4843007843875381
81,0.5963678777280352,0.48454295294565297,0.5973287162021028,0.48573430765690684
82,0.5966544311625811,0.4856020852653961,0.5975350600601722,0.48671045082843156
83,0.6069523086451617,0.4972180341143836,0.6078562146203034,0.4983032799201259
84,0.6219715548422887,0.5121295156382644,0.6228946361364813,0.5131782502627261
85,0.6292201448137459,0.5193173415336515,0.6301121006122627,0.5203070263383908
86,0.6395040189235386,0.5294940851676655,0.6403944781369834,0.5304679442946755
87,0.648048594687895,0.5346063034980821,0.6488704842659124,0.5355115653171483
88,0.6548252590650344,0.5388990640645825,0.6555897775267595,0.5397542690478034
89,0.6636549599250982,0.545190691686855,0.6643800767981464,0.5459996072538444
90,0.6766322955187464,0.5564412225390747,0.6773524030753687,0.5572195895276073
91,0.6783194886307861,0.5540155666981625,0.6789563945342822,0.5547166680570328
92,0.6879845822714753,0.5614244768480078,0.6885918387401836,0.5620968377051205
93,0.6912880543151745,0.5609239110619039,0.6918330061037266,0.5615342937175982
94,0.6989508847071951,0.5689828886739015,0.6994845365286048,0.5695698561302414
95,0.6993106822253372,0.5684756096346706,0.6997997139095714,0.5690018104862804
