,rmse_pred,mae_pred,rmse_corr,mae_corr
0,0.5776998251205993,0.4602879999077595,0.5517483042971352,0.4181690212959
1,0.5733788613423101,0.45666736054608437,0.5847035614702607,0.4310925057605751
2,0.567863414598542,0.45124181337568675,0.5444778815420981,0.4120434824328578
3,0.566937429346163,0.45077480156888416,0.53764329898337,0.41247004042864144
4,0.5592436522012192,0.4446903131950437,0.5347478780887016,0.40673357105345126
5,0.5585706059824356,0.44531957243125575,0.5450649920395892,0.4073221124597798
6,0.5600417892011225,0.44768606071582595,0.5814012952929438,0.4286570826253145
7,0.5551537745279036,0.4444896846603489,0.6715495823531239,0.5074923175897201
8,0.5512192598161467,0.4425910072922311,0.7049822610718931,0.5422820642642743
9,0.5527598665329027,0.4443012318888132,0.6100703207370882,0.45143519034737983
10,0.5565383630066201,0.44652815703040544,0.7884703428133254,0.63581822020925
11,0.5545860981104654,0.4438532000912189,0.8415370973511944,0.6949746130168195
12,0.5542186488422042,0.4436058730264372,1.0998420200702428,0.9790150442859141
13,0.5536893028976342,0.4421789808832675,1.4002942146882917,1.301986623800213
14,0.5529315712027326,0.4414366714260203,1.3917442860765785,1.2937292841498196
15,0.5497200097795022,0.4384742709551299,1.3247148501534025,1.2227168799398123
16,0.5464998274235862,0.4351069148342592,0.6486805612319594,0.49148034835525944
17,0.544264170058283,0.43300168028448505,0.5201631066519854,0.40046262043179276
18,0.5423986533777428,0.4308933243913212,1.0796393615058406,0.9806609666757148
19,0.5411568312549345,0.42997225279360707,0.9193995224126418,0.8150367891144104
20,0.5419543622015791,0.4316210116548068,0.8673473062682683,0.7619026232266952
21,0.5398227530943771,0.43068310120325853,0.8557071348075108,0.7501784789138791
22,0.5411008255771445,0.43300466275948785,0.8376765905913246,0.7323401455530906
23,0.5423036199792053,0.4341306747224459,0.8177392630001595,0.7123696390141802
24,0.5353601029974101,0.4267791607996425,0.7927238064268335,0.6873224067790832
25,0.5326098733133052,0.4247282696500217,0.7409196472159046,0.6353365097651124
26,0.5346216713045664,0.4271025833115307,0.7404173206192312,0.6355071553739172
27,0.5308287529055462,0.4234551550811577,0.7004030377044805,0.5958448977037317
28,0.5316689558093998,0.425359165000568,0.7016934823049089,0.5982123701560952
29,0.5337844660137271,0.4261639194235578,0.7073500077638267,0.602505981694932
30,0.5309318146451155,0.42177618415321105,0.6757495902214047,0.5706032593862651
31,0.5302582293584789,0.420549052082177,0.6555429831229437,0.5503512505864878
32,0.5312895646577342,0.42018575771558214,0.6276677150265854,0.521059281308144
33,0.5302175523616764,0.4196493368593459,0.6157420990424303,0.5097111849491764
34,0.5285810061499873,0.41629963960893596,0.5940974506468638,0.486596260631951
35,0.5284802990213538,0.4165034488567054,0.5824791074088885,0.47479975743166264
36,0.5296659358958028,0.4163007990632085,0.574047228812527,0.4649256310591426
37,0.5301800964257376,0.41575943761135215,0.5667149282543826,0.4566300952722656
38,0.5271858450650841,0.4121768182064539,0.5573691695211398,0.4474670034651287
39,0.5312048079801206,0.41570095096647414,0.5609110887645143,0.44978800879464803
40,0.5316605457327641,0.4142777822722494,0.5568675469211847,0.44379344919114283
41,0.5338918328399591,0.4161653815543343,0.5584059118569682,0.4446134521120612
42,0.534606378035356,0.4163651813920402,0.5569423488765539,0.44283226826274097
43,0.5340065647105076,0.4158859803765785,0.5542734566697907,0.4402645544110032
44,0.5362190219968622,0.41762511308560213,0.5555467600739368,0.4408266857470509
45,0.5385833289945152,0.42028989779006193,0.5572938867145398,0.44244742392681863
46,0.532200183110797,0.41340370008737226,0.5477778056714476,0.43289887033671454
47,0.5338945871803012,0.41436174275803683,0.5483727296255215,0.4325291502318297
48,0.5352573536054833,0.41587092500885636,0.5491377749839433,0.43302155191585623
49,0.5316655201973711,0.4124623625958188,0.5440263795132533,0.42831802605489266
50,0.5305881375821302,0.4112545488373566,0.5414784966552343,0.4254510567458649
51,0.5329302553839191,0.41409880134255506,0.5437910977287307,0.428019713408051
52,0.533202230969596,0.4142371128323764,0.5430808786637599,0.42706654230761654
53,0.536631102080457,0.4171887276142599,0.5462702189787285,0.4296376389098819
54,0.5411998623020359,0.4208806237409261,0.5506462960962967,0.4329435098466852
55,0.5447864749634387,0.4237390809660881,0.5533638599972921,0.43491402772868826
56,0.5475784619111046,0.42589020253045884,0.555577004500809,0.43619745599849435
57,0.5480655700345178,0.42717361231567463,0.555679295565669,0.43686317486547943
58,0.5504672851884672,0.4281251716142948,0.5572508924807728,0.436874025867975
59,0.5479015387131977,0.42613621709709,0.5537959594510568,0.43408132681014416
60,0.5519166527921786,0.43119436768300745,0.5579623496570552,0.4388794289166148
61,0.5525829225001178,0.43088959238738433,0.558020871754811,0.4380440353114433
62,0.5528838504531703,0.43239186633132287,0.5580045203146938,0.43902738728865687
63,0.5523906577249025,0.42948724795984544,0.556613973662707,0.43531438882032975
64,0.5495041605707105,0.4286656766784723,0.5534547644871045,0.4340684141975807
65,0.5498492125498958,0.4296262753645064,0.5532797070844213,0.4344538662258816
66,0.5514925487463053,0.43056316051350113,0.5544958962758022,0.4348949779373972
67,0.5556648092228939,0.43358525686734267,0.5585374758342947,0.4376743033825146
68,0.5562187945390366,0.4334822204429907,0.5587396248110573,0.4371785769089372
69,0.5545825988624732,0.43216397529097217,0.5569030983468397,0.4355099957909985
70,0.5585061883957977,0.4372036375276716,0.5608862674807943,0.4404717986660295
71,0.557608013414131,0.4364669385555011,0.5597938737089021,0.43954855210649196
72,0.5532361403191451,0.4322439088267457,0.5550857847807744,0.43490759389601225
73,0.5514991235966943,0.4299722083914632,0.5530135904275075,0.4323058785115354
74,0.5545209525703525,0.4344332418136495,0.5560676968454232,0.4367283502916102
75,0.5508013528357306,0.4315042766163024,0.5521526711783113,0.4335372904767675
76,0.546472933794621,0.4264583276376086,0.5474386892443882,0.4280857461635163
77,0.5472376522590577,0.4273679456319119,0.5481650670140498,0.4289232233881398
78,0.5461679600121554,0.4276235810885679,0.5471332765953245,0.4291266221735511
79,0.5455074720511283,0.4269448799671552,0.546431176558837,0.42840978147330666
80,0.5479922931760396,0.4298778393371216,0.54902659615885,0.4313743618399887
81,0.5497721485905033,0.43119106808341157,0.5507251971222806,0.4325903848682111
82,0.550866941116909,0.4329134327227489,0.5517814739430167,0.43423113207139297
83,0.5514986196195925,0.4334831798739477,0.5523115846712816,0.4346698259092907
84,0.5528180293590672,0.4354900739867352,0.5536268068513719,0.43663463120547114
85,0.5546249778984376,0.4363340663473408,0.5553925648234145,0.4374162824995555
86,0.5549321373652681,0.43518401684881763,0.5555864506890387,0.4361531987553056
87,0.555242368820393,0.43383272935101796,0.555789048746081,0.434681502287324
88,0.556393043267352,0.434729921197666,0.5569090606989843,0.4355346673161353
89,0.5586214583508383,0.4369187269589276,0.5591085122413214,0.43767787730889274
90,0.5592542440938866,0.43769705450991914,0.5597049113713742,0.43841454853620543
91,0.5617599606985761,0.4410475105217058,0.5621904164356027,0.44173604911302655
92,0.563004212587341,0.44302607954000317,0.5634127485420491,0.4436691663582184
93,0.5692626743524797,0.45070330645726725,0.569704955945419,0.45136664568662266
94,0.5744049578015707,0.45742671915684185,0.5748407995215088,0.4580600832416519
95,0.5753622887669284,0.4574232775623539,0.5757467784573927,0.45799032080969615
