,rmse_pred,mae_pred,rmse_corr,mae_corr
0,1.150631971358188,1.0143608932064103,1.1498365572639766,1.012856767541666
1,1.151755345213052,1.0181992736126497,1.1422079550077844,0.9918867516810398
2,1.1514130374146396,1.0211294451760473,1.1536014179394074,1.0245211186983836
3,1.1476253260694596,1.0212193821882245,1.1918591047764429,1.0695739236001474
4,1.133914270218623,1.001971410628485,1.1977217907857307,1.0734041543760673
5,1.138122180608885,1.0051538815689305,1.1559016339198185,1.0306579058691225
6,1.1291716051692384,0.9998266868786224,1.2058955935455515,1.0793880852988937
7,1.1286862974255216,0.9995670506948615,1.130295705066175,1.0023248543871264
8,1.1280876481538247,0.9953516330056447,1.205196172692649,1.0800614866949407
9,1.1308013302224755,0.9926898538000555,1.2054250207116353,1.081771579735706
10,1.1240883262611,0.9850727603310141,1.2098700948900776,1.0871115481219038
11,1.1318055206600697,1.0026615428805377,1.214029223855707,1.090950022988078
12,1.1349212719460904,0.9857365377424079,1.1375838634454305,0.9988797541090676
13,1.1319307353333727,0.9771403850300334,1.1324316086004895,0.9833980650565595
14,1.1402562718109308,0.9949773658562153,1.1401926111704634,0.9945869170087827
15,1.146992176488413,0.9923014413370281,1.1520216691831415,0.9805135964695698
16,1.1547488792447271,0.9924857247434612,1.1590425641640765,0.9861562833103957
17,1.1534644748067875,1.0064027600987657,1.1538857831720055,1.0095479901387645
18,1.1616644660955053,0.992827062885145,1.1589957306272383,1.0089374983495907
19,1.1634530730409511,0.9951263391018945,1.1773115912801668,1.0463434217632144
20,1.1953732964017938,1.0114450590406392,1.1978508665622103,1.053086958912495
21,1.1963561531859026,1.0115852765002757,1.1887196141156229,1.042830599514786
22,1.2094666001595467,1.0189226003338956,1.202697531986475,1.052289178071619
23,1.2304685654219851,1.0204275665514992,1.210462766533942,1.0460667271822852
24,1.221066708641591,1.0216740993130173,1.2079441706224887,1.051195100373569
25,1.2423621937027214,1.0413934773103335,1.2276534325444417,1.0686578585002782
26,1.2582049358927812,1.0337835817150516,1.2341410707749445,1.0548653986332481
27,1.2622734745271789,1.044133002898593,1.2376963742130904,1.0633421523323374
28,1.2660893299191975,1.0516114151449034,1.2445709523099837,1.0691130047732504
29,1.2721477965414432,1.0563159367375496,1.253117363538884,1.0712368518101958
30,1.289258717384142,1.059611283351394,1.2686681215421405,1.0714101417840574
31,1.3041976007918767,1.0711664795107054,1.282950995414821,1.0809886077306547
32,1.2934219317357236,1.0728283621368286,1.2783969912763193,1.0856785914926812
33,1.327804666874554,1.0820489322394522,1.3056220745308378,1.0897979075996742
34,1.3264463631297339,1.0870546888551984,1.305788776084801,1.0943971273872024
35,1.3223428712270178,1.079990080395631,1.302708387286982,1.0872115350771974
36,1.2872367686046995,1.0710008662466508,1.2756295695030513,1.0812877512041918
37,1.3311536182164643,1.093969076001088,1.3143301997042427,1.101216426426735
