,rmse_pred,mae_pred,rmse_corr,mae_corr
0,1.075056026859769,0.8963150897503598,1.0282664682365057,0.8787644208622543
1,1.071211049766444,0.8940918127131496,1.0340440963950257,0.8782244898692837
2,1.067427378412073,0.8921798589132981,1.0548175016387464,0.885298614527119
3,1.060599958367787,0.8867160665740097,1.0849074301609776,0.9027594515194481
4,1.0580307718428437,0.8851979740910676,1.1083012933265985,0.9225991240918585
5,1.045444748279154,0.874848188200897,1.1281846653738374,0.940659384354148
6,1.0484071645563513,0.8776217618607769,1.1561978649334035,0.9653847351285477
7,1.0427462328996346,0.8741177319919664,1.1916597192084188,0.9954661940843008
8,1.0472717868343722,0.8786554595960732,1.211070024668689,1.0120906815409685
9,1.0388192883750849,0.870592871004496,1.2225398289255573,1.019955832551319
10,1.0477083428723934,0.8774035367615998,1.1874067938544368,0.9915629041558832
11,1.0461403762482986,0.8761444778650225,1.1459771650913724,0.9602232839126068
12,1.0570514100654318,0.8850184858343428,1.1335066919950054,0.9510031719981153
13,1.052625704827207,0.8801983738972018,1.1016778479057912,0.923658629227776
14,1.0655062631358176,0.8904912620948106,1.098435627880143,0.919013006697641
15,1.0721511172424558,0.8938707993159257,1.0935883071855075,0.9134713700277078
16,1.0820581866016667,0.900549879242136,1.0935865192516119,0.9114858634068633
17,1.0841606526098857,0.9004929100773539,1.0867108447898293,0.8999365740733115
18,1.098762594267701,0.9107328065634435,1.18499479146366,0.9513961485574202
19,1.0964253641757518,0.9099256041741851,1.2476837634127869,0.9958707397338851
20,1.1065260972255044,0.9187817220836972,1.2918315503210904,1.0301520911833801
21,1.1030228681428111,0.9166998481425175,1.299760390357722,1.0378772005362447
22,1.1071651539581064,0.9211915825187914,1.2997078135065476,1.0390189708722082
23,1.1062762786187113,0.9208479492461217,1.2985691967863349,1.036368057710868
24,1.1162727018529004,0.9299709554832472,1.291212591986313,1.0277278026833916
25,1.1088201754627867,0.925887568104252,1.2647533585165252,1.0055149940055759
26,1.1174976407146173,0.933246519534609,1.2602984721757682,1.002142146807937
27,1.1057251644773207,0.9243492791960335,1.234567507550632,0.9835905187955429
28,1.1111409656011493,0.9276283111149405,1.2097020616522494,0.9697022362021301
29,1.1106341996176208,0.9266461097459452,1.1856769232113618,0.9566681647676061
30,1.1041964859591247,0.9202561085366175,1.154727128522706,0.9386325029751758
31,1.0966414417656154,0.9144067922453615,1.1270843756208901,0.9240133265609874
32,1.0861676723283795,0.905844412918742,1.1043583684192617,0.912072317661888
33,1.0831229163971794,0.9036053705851916,1.0928370457033192,0.9085051098033871
34,1.0871375755773272,0.9075156931726425,1.0919945117715568,0.9108381347763103
35,1.0782644152143839,0.9030098869867802,1.0796958807198351,0.9052319262046098
36,1.0802364659273511,0.9059428726104578,1.08049177618189,0.9072069272609488
37,1.0724754573053958,0.9014416346692389,1.073340718584544,0.902969502043788
38,1.0645715000083509,0.8970590567662462,1.0662484126070941,0.8989937370465858
39,1.0686685560566616,0.9020586495248764,1.0703701603893194,0.9032144249572521
40,1.0607396178116475,0.8960965847164506,1.0633269360707305,0.8975989483932127
41,1.057366904037604,0.893406120241066,1.060724960789014,0.8957857280342237
42,1.0606019361812253,0.896614350959262,1.0634303763445412,0.8991685026122389
43,1.0574801495512052,0.8944853931589876,1.0610345679134001,0.8988704845270947
44,1.0476603741996648,0.8860724041538245,1.0543261662365166,0.8929299843939362
45,1.0426795648677936,0.8824897928420733,1.05064624948868,0.8907585273424783
46,1.0412180956211956,0.8818327034310129,1.0487075629092528,0.8912340752542295
47,1.0396064722406568,0.882118525250292,1.0475323331910331,0.8930997570099845
48,1.035301102877265,0.8784203251731713,1.042675304259832,0.8909011360639707
49,1.0265075702858801,0.8716725964897108,1.033249281351759,0.8852101889415903
50,1.0231931691998142,0.870144266371954,1.0288025405099694,0.8834743952473014
51,1.0186816204429057,0.8681551493321875,1.023277018188473,0.8821566331391779
52,1.0163060041790306,0.8679519742538419,1.0202752995910065,0.8819770222236074
53,1.0100257002853992,0.8647137202431079,1.0148559755172597,0.8792500611603873
54,1.0129171394420462,0.8688385641067767,1.0150409772781999,0.8824466107629095
55,1.0123000980453574,0.8686432940897229,1.0108442514862244,0.8802066656309476
56,1.0162753784643106,0.8743171003683741,1.0126019699880147,0.8839246999434714
57,1.0119028082296129,0.8724598197245212,1.009148489434898,0.881598156895674
58,1.0164019893726828,0.8774668027721204,1.0125838671226324,0.8850635782796952
59,1.0201364451025219,0.8789668452887027,1.0144404791982284,0.8851083327671752
60,1.0201354713237987,0.8779224878228984,1.0135763986658133,0.8824415476812284
61,1.0288183524405334,0.8850457056228388,1.0218248988783538,0.8887240173950228
62,1.0296848569512576,0.8842070562085101,1.0224981815240282,0.8871713986089172
63,1.0323217050103237,0.8859919188721211,1.02557097653907,0.8885884908229661
64,1.0385742704677254,0.8902869481447003,1.031418923124552,0.8919791504079455
65,1.0441081694777532,0.8934935986209561,1.0365872249771864,0.8947213735130488
66,1.0469486991382133,0.8941713489936748,1.0394455528125983,0.895604248549263
67,1.0491787429899153,0.8928844664170299,1.041065591288775,0.8939050058033042
68,1.051665841016407,0.893592457753265,1.0431104534797897,0.8942403379878927
69,1.0572009329043015,0.8969541347782742,1.0484806478671254,0.8973359322852105
70,1.0561910742982104,0.8939097803924114,1.0476981732482178,0.8943502144860072
71,1.0619653702197087,0.8971822043427553,1.0528266519978922,0.8972026113691913
72,1.0642881075712192,0.8978837216526733,1.0553614741209558,0.8968749255329171
73,1.066274090521131,0.8985109961259973,1.0574945623936745,0.8971909657090386
74,1.0641306355991633,0.8949648045588884,1.0551607025933525,0.892025809660026
75,1.0627534401333518,0.8938997699684347,1.0545469700699515,0.8914602492378666
76,1.065421491302086,0.8961167548994412,1.0565693696335912,0.8931430439320512
